Sample ID,Site,Region,Date,Data Set,Year,Month,Season,Haul,Alewife,American Eel,Atlantic Menhaden,Atlantic Silverside,Atlantic Spadefish,Bay Anchovy,Black Sea Bass,Bluefish,Chain Pipefish,Croaker,Dusky Pipefish,Feather Blenny,Fourspine Stickleback,Florida Pompano,Gag Grouper,Gray Snapper,Harvestfish,Hogchoker,Inland Silverside,Inshore Lizardfish,Kingfish,Lined Seahorse,Mummichog,Naked Goby,Northern Pipefish,Northern Puffer,Northern Searobin,Northern Stargazer,Oyster Toadfish,Pigfish,Pinfish,Rainwater Killifish,Red Drum,Sheepshead Minnow,Silver Perch,Skilletfish,Southern Stingray,Speckled Trout,Spot,Spotfin Butterflyfish,Spotted Hake,Striped Bass,Striped Blenny,Striped Burrfish,Striped Killifish,Summer Flounder,Tautog,Weakfish,Winter Flounder
424,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,4,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0
427,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,7,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,1,7,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0
428,Goodwin Island,York River,7/28/11,Pres,2011,July,Summer,8,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,23,0,1,0,1,0,0,0,0,0,0,1,0,0,0
429,Goodwin Island,York River,8/8/11,Pres,2011,August,Summer,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Goodwin Island,York River,8/8/11,Pres,2011,August,Summer,2,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,Goodwin Island,York River,8/8/11,Pres,2011,August,Summer,3,0,0,0,0,0,141,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Goodwin Island,York River,8/8/11,Pres,2011,August,Summer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,2,0,0
2,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,1
3,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,3,0,0,0,0,0,0,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,36,0,0,0,82,0,0,0,0,0,0,0,0,0,2
4,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,4,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,1,0,0,1,30,0,0,0,1,0,0,0,4,0,1
5,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,5,0,0,0,2,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,60,0,0,0,1,0,0,0,0,0,30,1,0,0,67,0,0,0,2,0,0,0,0,0,1
6,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,47,0,0,0,34,0,0,0,0,0,0,0,0,0,0
7,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,7,0,1
8,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,8,0,0,0,1,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,1,0,0,0,0,4,0,0,1,12,0,0,0,4,0,0,0,4,0,3
9,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,9,0,1,0,0,0,9,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,9,56,0,0,0,0,0,0,0,0,0,20,1,0,0,27,0,0,0,1,0,0,1,2,0,2
10,Guinea Marsh,York River,9/27/76,Hist,1976,September,Fall,10,0,0,0,2,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,98,10,0,0,0,0,0,0,0,0,11,0,0,3,63,1,0,0,0,1,0,2,1,0,4
21,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,1,0,0,0,0,0,5,0,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,1,0,0
22,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,2,0,0,0,2,0,7,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,1,1,55,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,0,0,1
23,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,3,0,0,0,8,0,7,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,2
24,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,4,0,0,0,1,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,95,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,1
25,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,5,0,0,0,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,6,0,0,0,8,0,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,3,0,1
27,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,7,0,0,0,15,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1
28,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,8,0,0,0,3,0,27,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0
29,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,9,0,0,0,22,0,9,0,0,0,7,11,5,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,1,0,2
30,Guinea Marsh,York River,10/27/76,Hist,1976,October,Fall,10,0,0,0,7,0,8,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,2,0,0,0,3,0,1
41,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Guinea Marsh,York River,12/6/76,Hist,1976,December,Winter,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
53,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Guinea Marsh,York River,2/17/77,Hist,1977,February,Winter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0
66,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,2,0,0,0,82,0,0,0,1,0,0,1,0,0,0
67,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0
68,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,4,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,1,0,0,0
69,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,2,0,0,0,0,0,0,0,0
70,Guinea Marsh,York River,4/22/77,Hist,1977,April,Spring,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,0,1,0,0,0
77,Guinea Marsh,York River,6/1/77,Hist,1977,June,Summer,1,0,0,0,3,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,436,0,0,4,0,0,0,4,0,0,0
78,Guinea Marsh,York River,6/1/77,Hist,1977,June,Summer,2,0,3,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,1,0,0,0,2,0,0,1
79,Guinea Marsh,York River,6/1/77,Hist,1977,June,Summer,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,1,0,0,0,399,0,0,1,0,0,0,3,0,0,2
80,Guinea Marsh,York River,6/1/77,Hist,1977,June,Summer,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,0,0,0,6,0,0,0,0,0,0,0,394,0,0,2,0,0,0,6,0,0,0
81,Guinea Marsh,York River,6/1/77,Hist,1977,June,Summer,5,0,2,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,1,0,0,0,11,0,0,0,0,0,0,0,409,0,0,5,0,0,0,10,0,0,0
87,Guinea Marsh,York River,7/21/77,Hist,1977,July,Summer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,1,2,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
88,Guinea Marsh,York River,7/21/77,Hist,1977,July,Summer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
89,Guinea Marsh,York River,7/21/77,Hist,1977,July,Summer,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,1,4,0,0,0,0,0,0,0,153,0,0,0,0,0,0,1,0,0,0
96,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
97,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,2,0,0,0,0,0,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0
99,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0
100,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,5,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0
101,Guinea Marsh,York River,9/1/77,Hist,1977,August,Summer,6,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0
108,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Guinea Marsh,York River,9/27/77,Hist,1977,September,Fall,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0
121,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
122,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
123,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
124,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
125,Guinea Marsh,York River,10/27/77,Hist,1977,October,Fall,6,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,Guinea Marsh,York River,11/28/77,Hist,1977,November,Fall,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,1,0,1,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,0,0,0,0,0,0,0,0,0
206,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,2,0,2,0,0,0,7,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
207,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,3,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0
208,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,4,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,153,0,0,0,1,0,0,0,0,0,0
209,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,5,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0
210,Pepper Creek,Mobjack Bay,5/4/10,Pres,2010,May,Spring,6,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
228,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,118,0,0,0,0,0,0,1,0,0,0
229,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,198,0,0,0,0,0,0,0,0,0,0
230,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0
231,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,4,0,1,0,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,14,1,0,0,0,0,0,0,0,0,2,0,1,0,234,0,0,0,0,0,0,0,0,0,0
232,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,5,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,1,1,0,0,444,0,0,0,0,0,0,0,0,0,0
233,Pepper Creek,Mobjack Bay,5/19/10,Pres,2010,May,Summer,6,0,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0
242,Pepper Creek,Mobjack Bay,6/2/10,Pres,2010,June,Summer,1,0,1,0,4,0,3,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,2,2,0,0,69,0,0,0,0,0,0,0,0,0,0
243,Pepper Creek,Mobjack Bay,6/2/10,Pres,2010,June,Summer,2,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,107,0,0,0,0,0,0,0,0,0,0
244,Pepper Creek,Mobjack Bay,6/2/10,Pres,2010,June,Summer,3,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,79,0,0,0,0,0,0,0,0,0,0
245,Pepper Creek,Mobjack Bay,6/2/10,Pres,2010,June,Summer,4,0,1,0,1,0,2,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,39,0,0,0,0,0,0,0,0,0,0
250,Pepper Creek,Mobjack Bay,6/21/10,Pres,2010,June,Summer,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,18,0,0,0,33,0,0,0,0,0,0,0,0,0,0
251,Pepper Creek,Mobjack Bay,6/21/10,Pres,2010,June,Summer,2,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,1,0,0,0,0,0
252,Pepper Creek,Mobjack Bay,6/21/10,Pres,2010,June,Summer,3,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0
253,Pepper Creek,Mobjack Bay,6/21/10,Pres,2010,June,Summer,4,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0
254,Pepper Creek,Mobjack Bay,6/21/10,Pres,2010,June,Summer,5,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0
263,Pepper Creek,Mobjack Bay,7/6/10,Pres,2010,July,Summer,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,2,0,0,0
